"Periodo","Mes","Codigo_departamento","Departamento","Codigo_municipio","Municipio","Nombre_comercial","Bandera","Direccion","Producto","Precio","Estado"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO AUTOMOTRIZ TUNJUELITO","MOBIL","CARRERA 10 No. 51-11 SUR","GASOLINA CORRIENTE OXIGENADA","9.370","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","INVERSIONES Y PETROLEOS S EN C","TEXACO","AVENIDA 6 No. 27-80","GASOLINA CORRIENTE OXIGENADA","9.365","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","INVERSIONES Y PETROLEOS S EN C","TEXACO","AVENIDA 6 No. 27-80","BIODIESEL EXTRA","9.140","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS LAS QUINTAS","MOBIL","AVENIDA CALLE 71 SUR NO. 3A-07","BIODIESEL EXTRA","8.756","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS LAS QUINTAS","MOBIL","AVENIDA CALLE 71 SUR NO. 3A-07","GASOLINA CORRIENTE OXIGENADA","9.068","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO TERPEL LA BOGOTANA","TERPEL","CARRERA 14 No. 4-08 SUR","BIODIESEL EXTRA","8.880","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO TERPEL LA BOGOTANA","TERPEL","CARRERA 14 No. 4-08 SUR","GASOLINA CORRIENTE OXIGENADA","9.030","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","SERVICENTRO LA SOLEDAD","PETROBRAS","CARRERA 19 No. 40-89","GASOLINA CORRIENTE OXIGENADA","8.759","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","SERVICENTRO LA SOLEDAD","PETROBRAS","CARRERA 19 No. 40-89","GASOLINA EXTRA OXIGENADA","15.279","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","SERVICENTRO LA SOLEDAD","PETROBRAS","CARRERA 19 No. 40-89","BIODIESEL EXTRA","8.679","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO DISENERCOM","MOBIL","Calle 12 NO 35 -50","BIODIESEL EXTRA","9.152","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO DISENERCOM","MOBIL","Calle 12 NO 35 -50","GASOLINA EXTRA OXIGENADA","16.299","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO DISENERCOM","MOBIL","Calle 12 NO 35 -50","GASOLINA CORRIENTE OXIGENADA","9.372","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO GASVEHICOL PALOQUEMAO","MOBIL","TRANSVERSAL 22 No.19-14","GASOLINA EXTRA OXIGENADA","10.380","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO GASVEHICOL PALOQUEMAO","MOBIL","TRANSVERSAL 22 No.19-14","GASOLINA CORRIENTE OXIGENADA","9.370","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO GASVEHICOL PALOQUEMAO","MOBIL","TRANSVERSAL 22 No.19-14","BIODIESEL EXTRA","9.160","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO GASVEHICOL PALOQUEMAO","MOBIL","TRANSVERSAL 22 No.19-14","GASOLINA CORRIENTE OXIGENADA","9.370","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO GASVEHICOL PALOQUEMAO","MOBIL","TRANSVERSAL 22 No.19-14","BIODIESEL EXTRA","9.160","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO GASVEHICOL PALOQUEMAO","MOBIL","TRANSVERSAL 22 No.19-14","GASOLINA EXTRA OXIGENADA","10.380","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO BOCHICA","MOBIL","CARRERA 25 No. 24-25","BIODIESEL EXTRA","9.300","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO BOCHICA","MOBIL","CARRERA 25 No. 24-25","GASOLINA CORRIENTE OXIGENADA","9.375","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","SERVICENTRO ESSO AV 26","MOBIL","CALLE 26 No. 29 A - 62","GASOLINA EXTRA OXIGENADA","16.400","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","SERVICENTRO ESSO AV 26","MOBIL","CALLE 26 No. 29 A - 62","GASOLINA CORRIENTE OXIGENADA","9.420","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","SERVICENTRO ESSO AV 26","MOBIL","CALLE 26 No. 29 A - 62","BIODIESEL EXTRA","9.340","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS EL JARDIN","TEXACO","AVENIDA CARRERA 72 No. 131-98","BIODIESEL EXTRA","9.990","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS EL JARDIN","TEXACO","AVENIDA CARRERA 72 No. 131-98","GASOLINA CORRIENTE OXIGENADA","9.990","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS EL JARDIN","TEXACO","AVENIDA CARRERA 72 No. 131-98","GASOLINA EXTRA OXIGENADA","16.900","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS TEXACO No 28","TEXACO","CARRERA 14 No. 26-17","GASOLINA EXTRA OXIGENADA","17.170","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS TEXACO No 28","TEXACO","CARRERA 14 No. 26-17","BIODIESEL EXTRA","9.310","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS TEXACO No 28","TEXACO","CARRERA 14 No. 26-17","GASOLINA EXTRA OXIGENADA","17.580","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS TEXACO No 28","TEXACO","CARRERA 14 No. 26-17","GASOLINA CORRIENTE OXIGENADA","9.430","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS TEXACO No 28","TEXACO","CARRERA 14 No. 26-17","GASOLINA EXTRA OXIGENADA","17.580","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS TEXACO No 28","TEXACO","CARRERA 14 No. 26-17","BIODIESEL EXTRA","9.290","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS TEXACO No 28","TEXACO","CARRERA 14 No. 26-17","GASOLINA CORRIENTE OXIGENADA","9.430","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS TEXACO No 28","TEXACO","CARRERA 14 No. 26-17","BIODIESEL EXTRA","9.310","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS TEXACO No 28","TEXACO","CARRERA 14 No. 26-17","GASOLINA CORRIENTE OXIGENADA","9.430","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","SERVICENTRO ESSO CARRERA 30","MOBIL","Carrera 30 No. 9-67","GASOLINA CORRIENTE OXIGENADA","9.430","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","SERVICENTRO ESSO CARRERA 30","MOBIL","Carrera 30 No. 9-67","BIODIESEL EXTRA","9.180","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","SERVICENTRO ESSO CARRERA 30","MOBIL","Carrera 30 No. 9-67","GASOLINA EXTRA OXIGENADA","16.690","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS METRO","MOBIL","Avenida Calle 68 No.63-30","BIODIESEL EXTRA","9.050","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS METRO","MOBIL","Avenida Calle 68 No.63-30","GASOLINA CORRIENTE OXIGENADA","9.170","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO MARRUECOS","TERPEL","Diagonal 49 A Sur No. 17 - 59-89","GASOLINA CORRIENTE OXIGENADA","9.070","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO MARRUECOS","TERPEL","Diagonal 49 A Sur No. 17 - 59-89","BIODIESEL EXTRA","8.750","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS SAN CRISTOBAL NORTE","BIOMAX","CARRERA  7 No. 164-50","GASOLINA CORRIENTE OXIGENADA","9.470","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS SAN CRISTOBAL NORTE","BIOMAX","CARRERA  7 No. 164-50","BIODIESEL EXTRA","9.130","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS SAN CRISTOBAL NORTE","BIOMAX","CARRERA  7 No. 164-50","GASOLINA EXTRA OXIGENADA","9.890","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO MOBIL CALLE 170","MOBIL","CARRERA 55A No. 169A-39","GASOLINA EXTRA OXIGENADA","16.752","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO MOBIL CALLE 170","MOBIL","CARRERA 55A No. 169A-39","BIODIESEL EXTRA","9.140","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO MOBIL CALLE 170","MOBIL","CARRERA 55A No. 169A-39","GASOLINA CORRIENTE OXIGENADA","9.365","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","COMERCIAL AVANADE S.A.S","TERPEL","CALLE 80 No. 96-91","BIODIESEL EXTRA","9.022","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO ACAPULCO","TERPEL","CARRERA 92 No. 158-65","GASOLINA EXTRA OXIGENADA","9.372","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO ACAPULCO","TERPEL","CARRERA 92 No. 158-65","GASOLINA CORRIENTE OXIGENADA","9.372","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO ACAPULCO","TERPEL","CARRERA 92 No. 158-65","BIODIESEL EXTRA","9.152","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO PUMA MAGRA","PUMA","Calle 17 No 110-54","BIODIESEL EXTRA","9.170","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO PUMA MAGRA","PUMA","Calle 17 No 110-54","GASOLINA CORRIENTE OXIGENADA","9.370","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO PETROBRAS PATIO BONITO","PETROBRAS","CALLE 42A SUR No. 89A-95","GASOLINA CORRIENTE OXIGENADA","9.349","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO PETROBRAS PATIO BONITO","PETROBRAS","CALLE 42A SUR No. 89A-95","BIODIESEL EXTRA","9.139","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO BELLA SUIZA","MOBIL","AVENIDA 9 No. 123-46","GASOLINA EXTRA OXIGENADA","16.950","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO BELLA SUIZA","MOBIL","AVENIDA 9 No. 123-46","GASOLINA CORRIENTE OXIGENADA","9.470","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO BELLA SUIZA","MOBIL","AVENIDA 9 No. 123-46","GASOLINA CORRIENTE OXIGENADA","9.500","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO BELLA SUIZA","MOBIL","AVENIDA 9 No. 123-46","BIODIESEL EXTRA","9.000","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO BELLA SUIZA","MOBIL","AVENIDA 9 No. 123-46","BIODIESEL EXTRA","10.260","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO BELLA SUIZA","MOBIL","AVENIDA 9 No. 123-46","GASOLINA EXTRA OXIGENADA","16.000","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO SAMORE","BIOMAX","Carrera 31 No. 38A  51 sur","BIODIESEL EXTRA","9.097","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO SAMORE","BIOMAX","Carrera 31 No. 38A  51 sur","GASOLINA CORRIENTE OXIGENADA","9.186","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS TERPEL CALLE 127","TERPEL","AK 45 No. 125 - 71 - 91","BIODIESEL EXTRA","8.850","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS TERPEL CALLE 127","TERPEL","AK 45 No. 125 - 71 - 91","GASOLINA CORRIENTE OXIGENADA","9.030","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS TERPEL CALLE 127","TERPEL","AK 45 No. 125 - 71 - 91","GASOLINA EXTRA OXIGENADA","15.980","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","DISTRIBUIDORA LH TERPEL CARRERA LIMITADA","TERPEL","AVENIDA AMERICAS No.  50-15","GASOLINA CORRIENTE OXIGENADA","9.512","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","DISTRIBUIDORA LH TERPEL CARRERA LIMITADA","TERPEL","AVENIDA AMERICAS No.  50-15","BIODIESEL EXTRA","9.360","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO TERPEL VILLA ALZACIA","TERPEL","CALLE 12 B No. 71 D - 81","GASOLINA CORRIENTE OXIGENADA","8.720","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO TERPEL VILLA ALZACIA","TERPEL","CALLE 12 B No. 71 D - 81","BIODIESEL EXTRA","8.590","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS TERPEL TERMINAL BOGOTA","TERPEL","CARRERA 69 No. 32A-66","BIODIESEL EXTRA","8.890","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS TERPEL BETANIA","TERPEL","CARRERA 86 A No.  52-19 SUR","GASOLINA CORRIENTE OXIGENADA","8.849","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS TERPEL BETANIA","TERPEL","CARRERA 86 A No.  52-19 SUR","BIODIESEL EXTRA","8.669","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS TERPEL LA 68","TERPEL","AVENIDA CARRERA 68 No. 33-25 SUR","BIODIESEL EXTRA","8.690","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS TERPEL LA 68","TERPEL","AVENIDA CARRERA 68 No. 33-25 SUR","GASOLINA EXTRA OXIGENADA","16.330","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS TERPEL LA 68","TERPEL","AVENIDA CARRERA 68 No. 33-25 SUR","GASOLINA CORRIENTE OXIGENADA","8.760","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO TECHO","BIOMAX","CARRERA 70B No. 24-08 SUR","BIODIESEL EXTRA","9.350","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO TECHO","BIOMAX","CARRERA 70B No. 24-08 SUR","GASOLINA CORRIENTE OXIGENADA","9.530","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACIÓN DE SERVICIO COMBUSTIBLES ALTAMIRA S.A.S.","TERPEL","Carrera 11 Este No.42-35 Sur","BIODIESEL EXTRA","9.015","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACIÓN DE SERVICIO COMBUSTIBLES ALTAMIRA S.A.S.","TERPEL","Carrera 11 Este No.42-35 Sur","GASOLINA CORRIENTE OXIGENADA","9.191","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS VILLANUEVA","MOBIL","TRANSVERSAL 84 No 136-94","GASOLINA EXTRA OXIGENADA","16.000","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS VILLANUEVA","MOBIL","TRANSVERSAL 84 No 136-94","GASOLINA CORRIENTE OXIGENADA","9.367","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS VILLANUEVA","MOBIL","TRANSVERSAL 84 No 136-94","BIODIESEL EXTRA","9.145","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","TEXACO 17","TEXACO","AVENIDA CALLE 1 No. 25A-30","BIODIESEL EXTRA","9.035","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","TEXACO 17","TEXACO","AVENIDA CALLE 1 No. 25A-30","GASOLINA CORRIENTE OXIGENADA","9.215","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO TEXACO SIETE","TEXACO","AVENIDA CARRERA 14 No. 18A-24 SUR","GASOLINA CORRIENTE OXIGENADA","9.020","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO TEXACO SIETE","TEXACO","AVENIDA CARRERA 14 No. 18A-24 SUR","BIODIESEL EXTRA","9.315","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO TEXACO SIETE","TEXACO","AVENIDA CARRERA 14 No. 18A-24 SUR","GASOLINA EXTRA OXIGENADA","16.499","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS ESSO QUIROGA","MOBIL","CARRERA 14 No. 27-05 SUR","GASOLINA CORRIENTE OXIGENADA","9.510","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS ESSO QUIROGA","MOBIL","CARRERA 14 No. 27-05 SUR","GASOLINA EXTRA OXIGENADA","17.460","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS ESSO QUIROGA","MOBIL","CARRERA 14 No. 27-05 SUR","GASOLINA CORRIENTE OXIGENADA","9.490","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS ESSO QUIROGA","MOBIL","CARRERA 14 No. 27-05 SUR","BIODIESEL EXTRA","9.190","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS ESSO QUIROGA","MOBIL","CARRERA 14 No. 27-05 SUR","BIODIESEL EXTRA","9.190","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS ESSO QUIROGA","MOBIL","CARRERA 14 No. 27-05 SUR","BIODIESEL EXTRA","9.190","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS ESSO QUIROGA","MOBIL","CARRERA 14 No. 27-05 SUR","GASOLINA EXTRA OXIGENADA","17.060","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS ESSO QUIROGA","MOBIL","CARRERA 14 No. 27-05 SUR","GASOLINA EXTRA OXIGENADA","17.460","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS ESSO QUIROGA","MOBIL","CARRERA 14 No. 27-05 SUR","GASOLINA CORRIENTE OXIGENADA","9.510","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS ESSO INDUSTRIAL BOYACA","MOBIL","CARRERA 71 No. 19-05","GASOLINA CORRIENTE OXIGENADA","9.490","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS ESSO INDUSTRIAL BOYACA","MOBIL","CARRERA 71 No. 19-05","BIODIESEL EXTRA","9.240","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS ESSO INDUSTRIAL BOYACA","MOBIL","CARRERA 71 No. 19-05","GASOLINA EXTRA OXIGENADA","17.130","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO CALLE 153","MOBIL","AVENIDA CARRERA 7 No. 153A-31","GASOLINA CORRIENTE OXIGENADA","9.163","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO CALLE 153","MOBIL","AVENIDA CARRERA 7 No. 153A-31","BIODIESEL EXTRA","9.163","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO CALLE 153","MOBIL","AVENIDA CARRERA 7 No. 153A-31","GASOLINA EXTRA OXIGENADA","16.390","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS ESSO INCOCENTRO CALLE 49","MOBIL","AVENIDA CARRERA 14 No. 48-74","GASOLINA CORRIENTE OXIGENADA","9.330","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS ESSO INCOCENTRO CALLE 49","MOBIL","AVENIDA CARRERA 14 No. 48-74","BIODIESEL EXTRA","10.790","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS ESSO INCOCENTRO CALLE 49","MOBIL","AVENIDA CARRERA 14 No. 48-74","GASOLINA EXTRA OXIGENADA","17.530","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS ESSO INCOCENTRO CALLE 49","MOBIL","AVENIDA CARRERA 14 No. 48-74","GASOLINA EXTRA OXIGENADA","17.130","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS ESSO INCOCENTRO CALLE 49","MOBIL","AVENIDA CARRERA 14 No. 48-74","BIODIESEL EXTRA","10.800","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS ESSO INCOCENTRO CALLE 49","MOBIL","AVENIDA CARRERA 14 No. 48-74","BIODIESEL EXTRA","10.800","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS ESSO INCOCENTRO CALLE 49","MOBIL","AVENIDA CARRERA 14 No. 48-74","GASOLINA CORRIENTE OXIGENADA","9.290","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS ESSO INCOCENTRO CALLE 49","MOBIL","AVENIDA CARRERA 14 No. 48-74","GASOLINA EXTRA OXIGENADA","17.530","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS ESSO INCOCENTRO CALLE 49","MOBIL","AVENIDA CARRERA 14 No. 48-74","GASOLINA CORRIENTE OXIGENADA","9.330","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACIÓN DE SERVICIO IBERIA","BIOMAX","CALLE 134A No. 53-85","GASOLINA CORRIENTE OXIGENADA","9.380","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACIÓN DE SERVICIO IBERIA","BIOMAX","CALLE 134A No. 53-85","GASOLINA EXTRA OXIGENADA","16.890","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACIÓN DE SERVICIO IBERIA","BIOMAX","CALLE 134A No. 53-85","BIODIESEL EXTRA","9.140","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACIÓN DE SERVICIO IBERIA","BIOMAX","CALLE 134A No. 53-85","GASOLINA CORRIENTE OXIGENADA","9.380","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACIÓN DE SERVICIO IBERIA","BIOMAX","CALLE 134A No. 53-85","GASOLINA EXTRA OXIGENADA","16.510","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACIÓN DE SERVICIO IBERIA","BIOMAX","CALLE 134A No. 53-85","BIODIESEL EXTRA","9.140","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO PRIVADA TESCOTUR SA","MOBIL","CARRERA 68C No. 74B-15","BIODIESEL EXTRA","9.280","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO AVENIDA CHILE","TEXACO","Carrera 91A No. 72-26","BIODIESEL EXTRA","9.399","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO AVENIDA CHILE","TEXACO","Carrera 91A No. 72-26","GASOLINA EXTRA OXIGENADA","16.399","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO AVENIDA CHILE","TEXACO","Carrera 91A No. 72-26","GASOLINA CORRIENTE OXIGENADA","9.399","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACIÓN DE SERVICIO JUAN AMARILLO SAS","PETROBRAS","CARRERA 91 No. 99 A - 90","GASOLINA CORRIENTE OXIGENADA","9.369","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACIÓN DE SERVICIO JUAN AMARILLO SAS","PETROBRAS","CARRERA 91 No. 99 A - 90","BIODIESEL EXTRA","9.147","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION LA 19","BIOMAX","TRANSVERSAL 38 No. 19-16","BIODIESEL EXTRA","8.990","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION LA 19","BIOMAX","TRANSVERSAL 38 No. 19-16","GASOLINA EXTRA OXIGENADA","15.550","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION LA 19","BIOMAX","TRANSVERSAL 38 No. 19-16","GASOLINA CORRIENTE OXIGENADA","8.970","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION TEXACO No 25","TEXACO","CALLE 11 SUR No. 15-11","BIODIESEL EXTRA","9.180","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION TEXACO No 25","TEXACO","CALLE 11 SUR No. 15-11","GASOLINA CORRIENTE OXIGENADA","9.390","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION CLL 122 CON 19","PETROBRAS","Avenida 19 No.122-33","GASOLINA EXTRA OXIGENADA","16.241","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION CLL 122 CON 19","PETROBRAS","Avenida 19 No.122-33","BIODIESEL EXTRA","9.151","A"
